disaster_id,disaster_location_id,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness,year,event_name,location,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,disaster_subsubtype,associated_disaster,associated_disaster2,country_name,country_iso3,start_isodate,end_isodate,no_killed,no_injured,no_affected,no_homeless,total_affected,total_dam_usd,even_split_dam_usd
1984-73,1984-73_7521301,7521301,4,Ilocos,16.97917,120.52083,ADM1,6295630|6255147|PH|01,Earth|Asia|Philippines|Ilocos,1,1,1984,June (Maring),"Northern Luzon, Pangasinan province",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1984-8-27,1984-8-27 ,138,103,475899,7745,483747,67284539.13,16821134.7825
1985-342,1985-342_1683089,1683089,1,City of Tanjay,9.53333,123.05,ADM3,6295630|6255147|PH|07|1697806|1683089,Earth|Asia|Philippines|Central Visayas|Province of Negros Oriental|City of Tanjay,1,1,1985,,"Tanjay, Pamplona",Natural,Hydrological,Flood,General flood,,,,Philippines,PHL,1985-1-26,1985-1-26 ,54,0,444,0,444,0,0
1985-342,1985-342_1695838,1695838,1,Pamplona,9.2,123.06667,ADM3,6295630|6255147|PH|07|1697806|1695838,Earth|Asia|Philippines|Central Visayas|Province of Negros Oriental|Pamplona,1,1,1985,,"Tanjay, Pamplona",Natural,Hydrological,Flood,General flood,,,,Philippines,PHL,1985-1-26,1985-1-26 ,54,0,444,0,444,0,0
1985-190,1985-190_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1679983,1679983,1,City of Vigan,17.56275,120.39071,ADM3,6295630|6255147|PH|01|1711032|1679983,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur|City of Vigan,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1690112,1690112,1,San Esteban,17.33333,120.46667,ADM3,6295630|6255147|PH|01|1711032|1690112,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur|San Esteban,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1726347,1726347,3,Province of Bataan,14.66667,120.41667,ADM2,6295630|6255147|PH|03|1726347,Earth|Asia|Philippines|Central Luzon|Province of Bataan,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1725582,1725582,3,Province of Benguet,16.5,120.66667,ADM2,6295630|6255147|PH|15|1725582,Earth|Asia|Philippines|Cordillera|Province of Benguet,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1707403,1707403,3,Laoag City,18.2,120.6,ADM2,6295630|6255147|PH|01|1707403,Earth|Asia|Philippines|Ilocos|Laoag City,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1704846,1704846,2,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,2,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1727057,1727057,1,Bantay,17.59682,120.44996,ADM3,6295630|6255147|PH|01|1711032|1727057,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur|Bantay,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1728929,1728929,3,Baguio City,16.41667,120.6,ADM2,6295630|6255147|PH|15|1728929,Earth|Asia|Philippines|Cordillera|Baguio City,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-190,1985-190_1711034,1711034,3,Province of Ilocos Norte,18.16667,120.75,ADM2,6295630|6255147|PH|01|1711034,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte,1,1,1985,Hal (Kuring) and Irma (Daling),"Luzon, Ilocos Sur, Ilocos Norte, Benguet, Nueva Ecija, Bataan, Zambales, Vigan, Bantay, San Esteban, Laoag, Bagio city, Pampanga",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-6-20,1985-6-20 ,100,0,420000,200,420200,55423026.66,4263309.74308
1985-171,1985-171_1699597,1699597,1,Mindanao,8,125,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Mindanao,4,1,1985,,Mindanao,Natural,Geophysical,Earthquake (seismic activity),Earthquake (ground shaking),,,,Philippines,PHL,1985-3-18,1985-3-18 ,2,25,150,0,175,0,0
1985-125,1985-125_1699597,1699597,1,Mindanao,8,125,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Mindanao,4,1,1985,,South Mindanao,Natural,Geophysical,Mass movement dry,Landslide,,,,Philippines,PHL,1985-10-21,1985-10-21 ,300,0,0,0,0,0,0
1985-124,1985-124_1697473,1697473,3,Province of Nueva Ecija,15.58333,121,ADM2,6295630|6255147|PH|03|1697473,Earth|Asia|Philippines|Central Luzon|Province of Nueva Ecija,1,1,1985,Dot (Saling),"Aurora, Nueva Ecija, Tarlac, Bur Lacan provinces (Central Luzon)",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-10-15,1985-10-15 ,81,24,1183602,0,1183626,172845022.09,43211255.5225
1985-124,1985-124_1729926,1729926,3,Province of Aurora,16,121.75,ADM2,6295630|6255147|PH|03|1729926,Earth|Asia|Philippines|Central Luzon|Province of Aurora,1,1,1985,Dot (Saling),"Aurora, Nueva Ecija, Tarlac, Bur Lacan provinces (Central Luzon)",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-10-15,1985-10-15 ,81,24,1183602,0,1183626,172845022.09,43211255.5225
1985-124,1985-124_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1,1985,Dot (Saling),"Aurora, Nueva Ecija, Tarlac, Bur Lacan provinces (Central Luzon)",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-10-15,1985-10-15 ,81,24,1183602,0,1183626,172845022.09,43211255.5225
1985-124,1985-124_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1,1985,Dot (Saling),"Aurora, Nueva Ecija, Tarlac, Bur Lacan provinces (Central Luzon)",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1985-10-15,1985-10-15 ,81,24,1183602,0,1183626,172845022.09,43211255.5225
1986-155,1986-155_1715342,1715342,3,Province of Davao Oriental,7.16667,126.33333,ADM2,6295630|6255147|PH|11|1715342,Earth|Asia|Philippines|Davao|Province of Davao Oriental,1,1,1986,,Davao Oriental,Natural,Hydrological,Flood,,,,,Philippines,PHL,1986-6-28,1986-6-28 ,3,3,612,0,615,165139.41,165139.41
1986-122,1986-122_1699077,1699077,1,Muntinglupa,14.38333,121.05,ADM3,6295630|6255147|PH|NCR|1699077,Earth|Asia|Philippines|National Capital Region|Muntinglupa,1,1,1986,Dom (Oyang),"Muntinlupa, Metro Manila, Bulacan",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-10-6,1986-10-6 ,22,26,82529,0,82555,3538701.57,1179567.19
1986-122,1986-122_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1,1986,Dom (Oyang),"Muntinlupa, Metro Manila, Bulacan",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-10-6,1986-10-6 ,22,26,82529,0,82555,3538701.57,1179567.19
1986-122,1986-122_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1,1986,Dom (Oyang),"Muntinlupa, Metro Manila, Bulacan",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-10-6,1986-10-6 ,22,26,82529,0,82555,3538701.57,1179567.19
1986-104,1986-104_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1,1986,Wayne (Miding),"Pangasinan, Bataan, Bulacan, Pampanga, Benguet, Abra, Zambales, Metro Manila",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-9-2,1986-9-2 ,23,4,482700,0,482704,38778271.39,4847283.92375
1986-104,1986-104_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1,1986,Wayne (Miding),"Pangasinan, Bataan, Bulacan, Pampanga, Benguet, Abra, Zambales, Metro Manila",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-9-2,1986-9-2 ,23,4,482700,0,482704,38778271.39,4847283.92375
1986-104,1986-104_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1,1986,Wayne (Miding),"Pangasinan, Bataan, Bulacan, Pampanga, Benguet, Abra, Zambales, Metro Manila",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-9-2,1986-9-2 ,23,4,482700,0,482704,38778271.39,4847283.92375
1986-104,1986-104_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1,1986,Wayne (Miding),"Pangasinan, Bataan, Bulacan, Pampanga, Benguet, Abra, Zambales, Metro Manila",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-9-2,1986-9-2 ,23,4,482700,0,482704,38778271.39,4847283.92375
1986-104,1986-104_1732380,1732380,3,Province of Abra,17.58333,120.75,ADM2,6295630|6255147|PH|15|1732380,Earth|Asia|Philippines|Cordillera|Province of Abra,1,1,1986,Wayne (Miding),"Pangasinan, Bataan, Bulacan, Pampanga, Benguet, Abra, Zambales, Metro Manila",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-9-2,1986-9-2 ,23,4,482700,0,482704,38778271.39,4847283.92375
1986-104,1986-104_1725582,1725582,3,Province of Benguet,16.5,120.66667,ADM2,6295630|6255147|PH|15|1725582,Earth|Asia|Philippines|Cordillera|Province of Benguet,1,1,1986,Wayne (Miding),"Pangasinan, Bataan, Bulacan, Pampanga, Benguet, Abra, Zambales, Metro Manila",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-9-2,1986-9-2 ,23,4,482700,0,482704,38778271.39,4847283.92375
1986-104,1986-104_1726347,1726347,3,Province of Bataan,14.66667,120.41667,ADM2,6295630|6255147|PH|03|1726347,Earth|Asia|Philippines|Central Luzon|Province of Bataan,1,1,1986,Wayne (Miding),"Pangasinan, Bataan, Bulacan, Pampanga, Benguet, Abra, Zambales, Metro Manila",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-9-2,1986-9-2 ,23,4,482700,0,482704,38778271.39,4847283.92375
1986-104,1986-104_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1,1986,Wayne (Miding),"Pangasinan, Bataan, Bulacan, Pampanga, Benguet, Abra, Zambales, Metro Manila",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-9-2,1986-9-2 ,23,4,482700,0,482704,38778271.39,4847283.92375
1986-80,1986-80_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1,1986,Peggy (Gading),"Ilocos, centra Luzon, Southern Tagalos, Metro Manilla",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-7-9,1986-7-9 ,109,16,644608,2689,647313,90561271.05,18112254.21
1986-80,1986-80_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1,1986,Peggy (Gading),"Ilocos, centra Luzon, Southern Tagalos, Metro Manilla",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-7-9,1986-7-9 ,109,16,644608,2689,647313,90561271.05,18112254.21
1986-80,1986-80_7521301,7521301,4,Ilocos,16.97917,120.52083,ADM1,6295630|6255147|PH|01,Earth|Asia|Philippines|Ilocos,1,1,1986,Peggy (Gading),"Ilocos, centra Luzon, Southern Tagalos, Metro Manilla",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-7-9,1986-7-9 ,109,16,644608,2689,647313,90561271.05,18112254.21
1986-80,1986-80_7521296,7521296,4,Mimaropa,12.87014,121.13403,ADM1,6295630|6255147|PH|41,Earth|Asia|Philippines|Mimaropa,1,1,1986,Peggy (Gading),"Ilocos, centra Luzon, Southern Tagalos, Metro Manilla",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-7-9,1986-7-9 ,109,16,644608,2689,647313,90561271.05,18112254.21
1986-80,1986-80_7521303,7521303,4,Calabarzon,14.31,121.09,ADM1,6295630|6255147|PH|40,Earth|Asia|Philippines|Calabarzon,1,1,1986,Peggy (Gading),"Ilocos, centra Luzon, Southern Tagalos, Metro Manilla",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1986-7-9,1986-7-9 ,109,16,644608,2689,647313,90561271.05,18112254.21
1987-212,1987-212_1700902,1700902,3,Province of Marinduque,13.41667,121.95,ADM2,6295630|6255147|PH|41|1700902,Earth|Asia|Philippines|Mimaropa|Province of Marinduque,1,1,1987,Nina (Sisang),"Region IV, Marinduque, Quezon, Laguna, Batangas, Region V, Sorgoson, Albay, Battan, Cavite, Masbaten Camarines Sur, Leyte, Northern Samar",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-11-23,1987-11-23 ,882,927,1818185,0,1819112,154992073.05,154992073.05
1987-197,1987-197_7115730,7115730,3,Kalinga,17.42599,121.41609,ADM2,6295630|6255147|PH|15|7115730,Earth|Asia|Philippines|Cordillera|Kalinga,1,1,1987,Lynn (Pedang),"Cagayan, Ilocos Norte, Kalin-Aapayo province",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-10-21,1987-10-21 ,100,79,60504,18396,78979,69192889.75,17298222.4375
1987-197,1987-197_7115731,7115731,3,Apayao,18.03359,121.1792,ADM2,6295630|6255147|PH|15|7115731,Earth|Asia|Philippines|Cordillera|Apayao,1,1,1987,Lynn (Pedang),"Cagayan, Ilocos Norte, Kalin-Aapayo province",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-10-21,1987-10-21 ,100,79,60504,18396,78979,69192889.75,17298222.4375
1987-197,1987-197_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1,1987,Lynn (Pedang),"Cagayan, Ilocos Norte, Kalin-Aapayo province",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-10-21,1987-10-21 ,100,79,60504,18396,78979,69192889.75,17298222.4375
1987-197,1987-197_1711034,1711034,3,Province of Ilocos Norte,18.16667,120.75,ADM2,6295630|6255147|PH|01|1711034,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte,1,1,1987,Lynn (Pedang),"Cagayan, Ilocos Norte, Kalin-Aapayo province",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-10-21,1987-10-21 ,100,79,60504,18396,78979,69192889.75,17298222.4375
1987-146,1987-146_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1,1987,Betty (Herming),"Batangas, Laguna, Bicol, Mindoro, Cavite, Luzon",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-8-8,1987-8-8 ,85,425,971500,297900,1269825,272896757.19,45482792.865
1987-146,1987-146_1726279,1726279,3,Province of Batangas,13.91667,121.08333,ADM2,6295630|6255147|PH|40|1726279,Earth|Asia|Philippines|Calabarzon|Province of Batangas,1,1,1987,Betty (Herming),"Batangas, Laguna, Bicol, Mindoro, Cavite, Luzon",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-8-8,1987-8-8 ,85,425,971500,297900,1269825,272896757.19,45482792.865
1987-146,1987-146_1717639,1717639,3,Province of Cavite,14.25,120.83333,ADM2,6295630|6255147|PH|40|1717639,Earth|Asia|Philippines|Calabarzon|Province of Cavite,1,1,1987,Betty (Herming),"Batangas, Laguna, Bicol, Mindoro, Cavite, Luzon",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-8-8,1987-8-8 ,85,425,971500,297900,1269825,272896757.19,45482792.865
1987-146,1987-146_1699590,1699590,1,Mindoro,12.9304,121.0947,ISL,6295630|6255147|PH|41|1699586|1699590,Earth|Asia|Philippines|Mimaropa|Province of Mindoro Occidental|Mindoro,4,1,1987,Betty (Herming),"Batangas, Laguna, Bicol, Mindoro, Cavite, Luzon",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-8-8,1987-8-8 ,85,425,971500,297900,1269825,272896757.19,45482792.865
1987-146,1987-146_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1,1987,Betty (Herming),"Batangas, Laguna, Bicol, Mindoro, Cavite, Luzon",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-8-8,1987-8-8 ,85,425,971500,297900,1269825,272896757.19,45482792.865
1987-146,1987-146_1708026,1708026,3,Province of Laguna,14.16667,121.33333,ADM2,6295630|6255147|PH|40|1708026,Earth|Asia|Philippines|Calabarzon|Province of Laguna,1,1,1987,Betty (Herming),"Batangas, Laguna, Bicol, Mindoro, Cavite, Luzon",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1987-8-8,1987-8-8 ,85,425,971500,297900,1269825,272896757.19,45482792.865
1988-559,1988-559_1715345,1715345,3,Province of Davao del Sur,6.33333,125.5,ADM2,6295630|6255147|PH|11|1715345,Earth|Asia|Philippines|Davao|Province of Davao del Sur,1,1,1988,,Davao del Sur,Natural,Hydrological,Mass movement wet,Landslide,,,,Philippines,PHL,1988-5-22,1988-5-22 ,30,0,0,0,0,0,0
1988-558,1988-558_1715342,1715342,3,Province of Davao Oriental,7.16667,126.33333,ADM2,6295630|6255147|PH|11|1715342,Earth|Asia|Philippines|Davao|Province of Davao Oriental,1,1,1988,,Davao Oriental,Natural,Hydrological,Mass movement wet,Landslide,,,,Philippines,PHL,1988-4-4,1988-4-4 ,24,0,0,0,0,0,0
1988-506,1988-506_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1,1988,Skip (Yoning),"Manilla, Tagalog, Bicol, western Visayas",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-11-5,1988-11-5 ,289,29,1000000,45000,1045029,385898748.58,96474687.145
1988-506,1988-506_7521304,7521304,4,Western Visayas,11.13,122.53,ADM1,6295630|6255147|PH|06,Earth|Asia|Philippines|Western Visayas,1,1,1988,Skip (Yoning),"Manilla, Tagalog, Bicol, western Visayas",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-11-5,1988-11-5 ,289,29,1000000,45000,1045029,385898748.58,96474687.145
1988-506,1988-506_1684627,1684627,1,Tagalag,14.7333,120.9333,PPL,6295630|6255147|PH|03|1723064|1684627,Earth|Asia|Philippines|Central Luzon|Province of Bulacan|Tagalag,2,1,1988,Skip (Yoning),"Manilla, Tagalog, Bicol, western Visayas",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-11-5,1988-11-5 ,289,29,1000000,45000,1045029,385898748.58,96474687.145
1988-506,1988-506_1701667,1701667,3,City of Manila,14.58333,121,ADM2,6295630|6255147|PH|NCR|1701667,Earth|Asia|Philippines|National Capital Region|City of Manila,1,1,1988,Skip (Yoning),"Manilla, Tagalog, Bicol, western Visayas",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-11-5,1988-11-5 ,289,29,1000000,45000,1045029,385898748.58,96474687.145
1988-480,1988-480_7521296,7521296,4,Mimaropa,12.87014,121.13403,ADM1,6295630|6255147|PH|41,Earth|Asia|Philippines|Mimaropa,1,1,1988,Ruby (Unsang),"Tarlac, Southern Tagalog, Metro Manila, Albay, Cebu, Cagayan de Oro provinces",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-10-21,1988-10-21 ,416,208,3250000,0,3250208,622626117.22,88946588.1743
1988-480,1988-480_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1,1988,Ruby (Unsang),"Tarlac, Southern Tagalog, Metro Manila, Albay, Cebu, Cagayan de Oro provinces",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-10-21,1988-10-21 ,416,208,3250000,0,3250208,622626117.22,88946588.1743
1988-480,1988-480_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1,1988,Ruby (Unsang),"Tarlac, Southern Tagalog, Metro Manila, Albay, Cebu, Cagayan de Oro provinces",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-10-21,1988-10-21 ,416,208,3250000,0,3250208,622626117.22,88946588.1743
1988-480,1988-480_1682811,1682811,3,Province of Tarlac,15.5,120.5,ADM2,6295630|6255147|PH|03|1682811,Earth|Asia|Philippines|Central Luzon|Province of Tarlac,1,1,1988,Ruby (Unsang),"Tarlac, Southern Tagalog, Metro Manila, Albay, Cebu, Cagayan de Oro provinces",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-10-21,1988-10-21 ,416,208,3250000,0,3250208,622626117.22,88946588.1743
1988-480,1988-480_7521303,7521303,4,Calabarzon,14.31,121.09,ADM1,6295630|6255147|PH|40,Earth|Asia|Philippines|Calabarzon,1,1,1988,Ruby (Unsang),"Tarlac, Southern Tagalog, Metro Manila, Albay, Cebu, Cagayan de Oro provinces",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-10-21,1988-10-21 ,416,208,3250000,0,3250208,622626117.22,88946588.1743
1988-480,1988-480_6569685,6569685,3,Chartered City of Cagayan de Oro,8.46917,124.68889,ADM2,6295630|6255147|PH|10|6569685,Earth|Asia|Philippines|Northern Mindanao|Chartered City of Cagayan de Oro,1,1,1988,Ruby (Unsang),"Tarlac, Southern Tagalog, Metro Manila, Albay, Cebu, Cagayan de Oro provinces",Natural,Meteorological,Storm,Tropical cyclone,,,,Philippines,PHL,1988-10-21,1988-10-21 ,416,208,3250000,0,3250208,622626117.22,88946588.1743
