disaster_id,location_id,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness
1995-199,1995-199_1685377,1685377,3,Province of Sultan Kudarat,6.55,124.28333,ADM2,6295630|6255147|PH|12|1685377,Earth|Asia|Philippines|Soccsksargen|Province of Sultan Kudarat,1,1
1995-199,1995-199_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
1995-187,1995-187_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
1995-187,1995-187_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1
1995-187,1995-187_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1
1995-187,1995-187_7521301,7521301,4,Ilocos,16.97917,120.52083,ADM1,6295630|6255147|PH|01,Earth|Asia|Philippines|Ilocos,1,1
1995-187,1995-187_7521297,7521297,4,Cagayan Valley,17.65667,121.73333,ADM1,6295630|6255147|PH|02,Earth|Asia|Philippines|Cagayan Valley,1,1
1995-187,1995-187_7521303,7521303,4,Calabarzon,14.31,121.09,ADM1,6295630|6255147|PH|40,Earth|Asia|Philippines|Calabarzon,1,2
1995-187,1995-187_7521296,7521296,4,Mimaropa,12.87014,121.13403,ADM1,6295630|6255147|PH|41,Earth|Asia|Philippines|Mimaropa,1,1
1995-163,1995-163_1713602,1713602,1,Floridablanca,15,120.48333,ADM3,6295630|6255147|PH|03|1695848|1713602,Earth|Asia|Philippines|Central Luzon|Province of Pampanga|Floridablanca,1,1
1995-161,1995-161_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
1995-55,1995-55_1714505,1714505,1,Dolores,12.0371,125.4825,PPL,6295630|6255147|PH|08|1713986|1714505,Earth|Asia|Philippines|Eastern Visayas|Eastern Samar|Dolores,2,1
1996-372,1996-372_1717952,1717952,3,Province of Catanduanes,13.83333,124.25,ADM2,6295630|6255147|PH|05|1717952,Earth|Asia|Philippines|Bicol|Province of Catanduanes,1,1
1996-257,1996-257_6569491,6569491,1,Municipality of Bacolod,8.14056,124.03944,ADM3,6295630|6255147|PH|10|1707668|6569491,Earth|Asia|Philippines|Northern Mindanao|Province of Lanao del Norte|Municipality of Bacolod,1,1
1996-257,1996-257_1717511,1717511,3,Province of Cebu,9.33333,123.66667,ADM2,6295630|6255147|PH|07|1717511,Earth|Asia|Philippines|Central Visayas|Province of Cebu,1,1
1996-204,1996-204_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1996-157,1996-157_1715347,1715347,3,Province of Davao del Norte,7.45099,125.81543,ADM2,6295630|6255147|PH|11|1715347,Earth|Asia|Philippines|Davao|Province of Davao del Norte,1,1
1996-129,1996-129_1729185,1729185,1,Baganga,7.6,126.4,ADM3,6295630|6255147|PH|11|1715342|1729185,Earth|Asia|Philippines|Davao|Province of Davao Oriental|Baganga,1,1
1996-129,1996-129_1715342,1715342,3,Province of Davao Oriental,7.16667,126.33333,ADM2,6295630|6255147|PH|11|1715342,Earth|Asia|Philippines|Davao|Province of Davao Oriental,1,1
1996-123,1996-123_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1996-108,1996-108_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
1996-108,1996-108_1707052,1707052,3,Province of La Union,16.5,120.41667,ADM2,6295630|6255147|PH|01|1707052,Earth|Asia|Philippines|Ilocos|Province of La Union,1,1
1996-108,1996-108_1726302,1726302,3,Province of Batanes,20.45798,121.9941,ADM2,6295630|6255147|PH|02|1726302,Earth|Asia|Philippines|Cagayan Valley|Province of Batanes,1,1
1996-108,1996-108_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
1996-108,1996-108_1691975,1691975,3,Province of Quirino,16.28333,121.58333,ADM2,6295630|6255147|PH|02|1691975,Earth|Asia|Philippines|Cagayan Valley|Province of Quirino,1,1
1996-108,1996-108_1711034,1711034,3,Province of Ilocos Norte,18.16667,120.75,ADM2,6295630|6255147|PH|01|1711034,Earth|Asia|Philippines|Ilocos|Province of Ilocos Norte,1,1
1996-108,1996-108_1692194,1692194,3,Quezon,14.66667,121.5,ADM2,6295630|6255147|PH|40|1692194,Earth|Asia|Philippines|Calabarzon|Quezon,1,1
1996-108,1996-108_1729926,1729926,3,Province of Aurora,16,121.75,ADM2,6295630|6255147|PH|03|1729926,Earth|Asia|Philippines|Central Luzon|Province of Aurora,1,1
1996-108,1996-108_1710515,1710515,3,Province of Isabela,17,122,ADM2,6295630|6255147|PH|02|1710515,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela,1,1
1996-108,1996-108_1697456,1697456,3,Province of Nueva Vizcaya,16.33333,121.33333,ADM2,6295630|6255147|PH|02|1697456,Earth|Asia|Philippines|Cagayan Valley|Province of Nueva Vizcaya,1,1
1997-567,1997-567_1685214,1685214,3,Province of Surigao del Sur,8.66667,126,ADM2,6295630|6255147|PH|13|1685214,Earth|Asia|Philippines|Caraga|Province of Surigao del Sur,1,1
1997-567,1997-567_1685215,1685215,3,Province of Surigao del Norte,9.66667,125.63333,ADM2,6295630|6255147|PH|13|1685215,Earth|Asia|Philippines|Caraga|Province of Surigao del Norte,1,1
1997-567,1997-567_1731818,1731818,3,Province of Agusan del Sur,8.5,125.83333,ADM2,6295630|6255147|PH|13|1731818,Earth|Asia|Philippines|Caraga|Province of Agusan del Sur,1,1
1997-252,1997-252_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
1997-203,1997-203_1704846,1704846,1,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,1
1997-203,1997-203_1701668,1701668,1,Manila,14.6042,120.9822,PPLC,6295630|6255147|PH|NCR|1701667|1701668,Earth|Asia|Philippines|National Capital Region|City of Manila|Manila,2,1
1997-180,1997-180_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1998-9109,1998-9109_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1998-404,1998-404_1690649,1690649,3,Province of Samar,11.83333,125,ADM2,6295630|6255147|PH|08|1690649,Earth|Asia|Philippines|Eastern Visayas|Province of Samar,1,1
1998-404,1998-404_1713986,1713986,3,Eastern Samar,11.53054,125.47647,ADM2,6295630|6255147|PH|08|1713986,Earth|Asia|Philippines|Eastern Visayas|Eastern Samar,1,1
1998-404,1998-404_1717952,1717952,3,Province of Catanduanes,13.83333,124.25,ADM2,6295630|6255147|PH|05|1717952,Earth|Asia|Philippines|Bicol|Province of Catanduanes,1,1
1998-404,1998-404_1711004,1711004,3,Province of Iloilo,11,122.66667,ADM2,6295630|6255147|PH|06|1711004,Earth|Asia|Philippines|Western Visayas|Province of Iloilo,1,1
1998-404,1998-404_1700711,1700711,3,Province of Masbate,12.16667,123.58333,ADM2,6295630|6255147|PH|05|1700711,Earth|Asia|Philippines|Bicol|Province of Masbate,1,1
1998-404,1998-404_1696177,1696177,3,Province of Palawan,10,118.75,ADM2,6295630|6255147|PH|41|1696177,Earth|Asia|Philippines|Mimaropa|Province of Palawan,1,1
1998-404,1998-404_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
1998-404,1998-404_1710515,1710515,3,Province of Isabela,17,122,ADM2,6295630|6255147|PH|02|1710515,Earth|Asia|Philippines|Cagayan Valley|Province of Isabela,1,1
1998-404,1998-404_1706800,1706800,3,Province of Leyte,10.91667,124.66667,ADM2,6295630|6255147|PH|08|1706800,Earth|Asia|Philippines|Eastern Visayas|Province of Leyte,1,1
1998-404,1998-404_1692194,1692194,3,Quezon,14.66667,121.5,ADM2,6295630|6255147|PH|40|1692194,Earth|Asia|Philippines|Calabarzon|Quezon,1,1
1998-404,1998-404_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
1998-404,1998-404_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1
1998-404,1998-404_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
1998-404,1998-404_1685754,1685754,3,Province of Sorsogon,12.83333,123.91667,ADM2,6295630|6255147|PH|05|1685754,Earth|Asia|Philippines|Bicol|Province of Sorsogon,1,1
1998-404,1998-404_1718641,1718641,3,Province of Capiz,11.4,122.56667,ADM2,6295630|6255147|PH|06|1718641,Earth|Asia|Philippines|Western Visayas|Province of Capiz,1,1
1998-404,1998-404_1730491,1730491,3,Province of Antique,11.16667,122.08333,ADM2,6295630|6255147|PH|06|1730491,Earth|Asia|Philippines|Western Visayas|Province of Antique,1,1
1998-404,1998-404_1699586,1699586,3,Province of Mindoro Occidental,13,120.91667,ADM2,6295630|6255147|PH|41|1699586,Earth|Asia|Philippines|Mimaropa|Province of Mindoro Occidental,1,1
1998-404,1998-404_1731758,1731758,3,Province of Aklan,11.66667,122.33333,ADM2,6295630|6255147|PH|06|1731758,Earth|Asia|Philippines|Western Visayas|Province of Aklan,1,1
1998-314,1998-314_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1
1998-309,1998-309_1684803,1684803,1,Tabuk,17.47378,121.46799,PPL,6295630|6255147|PH|15|7115730|1684803,Earth|Asia|Philippines|Cordillera|Kalinga|Tabuk,2,1
1998-296,1998-296_7521300,7521300,4,Cordillera,17.0852,121.03322,ADM1,6295630|6255147|PH|15,Earth|Asia|Philippines|Cordillera,1,1
1998-296,1998-296_7521301,7521301,4,Ilocos,16.97917,120.52083,ADM1,6295630|6255147|PH|01,Earth|Asia|Philippines|Ilocos,1,1
1998-296,1998-296_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1
1998-296,1998-296_7521311,7521311,4,National Capital Region,14.57775,121.04599,ADM1,6295630|6255147|PH|NCR,Earth|Asia|Philippines|National Capital Region,1,1
1998-296,1998-296_7521297,7521297,4,Cagayan Valley,17.65667,121.73333,ADM1,6295630|6255147|PH|02,Earth|Asia|Philippines|Cagayan Valley,1,1
1998-296,1998-296_7521306,7521306,4,Central Visayas,9.91072,123.61442,ADM1,6295630|6255147|PH|07,Earth|Asia|Philippines|Central Visayas,1,1
1998-271,1998-271_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1998-88,1998-88_1692194,1692194,3,Quezon,14.66667,121.5,ADM2,6295630|6255147|PH|40|1692194,Earth|Asia|Philippines|Calabarzon|Quezon,1,1
1998-88,1998-88_1691591,1691591,3,Province of Rizal,14.58333,121.16667,ADM2,6295630|6255147|PH|40|1691591,Earth|Asia|Philippines|Calabarzon|Province of Rizal,1,1
1999-732,1999-732_1701668,1701668,1,Manila,14.6042,120.9822,PPLC,6295630|6255147|PH|NCR|1701667|1701668,Earth|Asia|Philippines|National Capital Region|City of Manila|Manila,2,1
1999-729,1999-729_7521304,7521304,4,Western Visayas,11.13,122.53,ADM1,6295630|6255147|PH|06,Earth|Asia|Philippines|Western Visayas,1,1
1999-729,1999-729_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1
1999-729,1999-729_7521306,7521306,4,Central Visayas,9.91072,123.61442,ADM1,6295630|6255147|PH|07,Earth|Asia|Philippines|Central Visayas,1,1
1999-728,1999-728_7521310,7521310,4,Bicol,13.31389,123.56389,ADM1,6295630|6255147|PH|05,Earth|Asia|Philippines|Bicol,1,1
1999-728,1999-728_7521307,7521307,4,Eastern Visayas,11.51649,124.96204,ADM1,6295630|6255147|PH|08,Earth|Asia|Philippines|Eastern Visayas,1,1
1999-727,1999-727_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1
1999-726,1999-726_7521300,7521300,4,Cordillera,17.0852,121.03322,ADM1,6295630|6255147|PH|15,Earth|Asia|Philippines|Cordillera,1,1
1999-726,1999-726_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1
1999-726,1999-726_7521297,7521297,4,Cagayan Valley,17.65667,121.73333,ADM1,6295630|6255147|PH|02,Earth|Asia|Philippines|Cagayan Valley,1,1
1999-726,1999-726_7521301,7521301,4,Ilocos,16.97917,120.52083,ADM1,6295630|6255147|PH|01,Earth|Asia|Philippines|Ilocos,1,1
1999-725,1999-725_7521305,7521305,4,Central Luzon,15.30714,120.79762,ADM1,6295630|6255147|PH|03,Earth|Asia|Philippines|Central Luzon,1,1
1999-724,1999-724_1679435,1679435,3,Province of Zambales,15.33333,120.16667,ADM2,6295630|6255147|PH|03|1679435,Earth|Asia|Philippines|Central Luzon|Province of Zambales,1,1
1999-723,1999-723_1726302,1726302,3,Province of Batanes,20.45798,121.9941,ADM2,6295630|6255147|PH|02|1726302,Earth|Asia|Philippines|Cagayan Valley|Province of Batanes,1,1
1999-644,1999-644_1704846,1704846,1,Luzon,16,121,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Luzon,4,1
1999-608,1999-608_1685214,1685214,3,Province of Surigao del Sur,8.66667,126,ADM2,6295630|6255147|PH|13|1685214,Earth|Asia|Philippines|Caraga|Province of Surigao del Sur,1,1
1999-503,1999-503_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1
1999-390,1999-390_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
1999-390,1999-390_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1
1999-390,1999-390_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
1999-390,1999-390_1707052,1707052,3,Province of La Union,16.5,120.41667,ADM2,6295630|6255147|PH|01|1707052,Earth|Asia|Philippines|Ilocos|Province of La Union,1,1
1999-312,1999-312_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1999-253,1999-253_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
1999-253,1999-253_1691591,1691591,3,Province of Rizal,14.58333,121.16667,ADM2,6295630|6255147|PH|40|1691591,Earth|Asia|Philippines|Calabarzon|Province of Rizal,1,1
1999-253,1999-253_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
1999-253,1999-253_1695357,1695357,3,Province of Pangasinan,15.91667,120.33333,ADM2,6295630|6255147|PH|01|1695357,Earth|Asia|Philippines|Ilocos|Province of Pangasinan,1,1
1999-172,1999-172_7115980,7115980,2,Compostela Valley,7.60755,125.9586,VAL,6295630|6255147|PH|7115980,Earth|Asia|Philippines|Compostela Valley,4,2
1999-127,1999-127_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
1999-83,1999-83_1712873,1712873,3,Gingoog City,8.83333,125.11667,ADM2,6295630|6255147|PH|10|1712873,Earth|Asia|Philippines|Northern Mindanao|Gingoog City,1,1
1999-53,1999-53_6569493,6569493,1,Municipality of Linamon,8.15167,124.16611,ADM3,6295630|6255147|PH|10|1707668|6569493,Earth|Asia|Philippines|Northern Mindanao|Province of Lanao del Norte|Municipality of Linamon,1,1
1999-53,1999-53_1711082,1711082,1,Iligan City,8.25,124.4,PPL,6295630|6255147|PH|12|1711082,Earth|Asia|Philippines|Soccsksargen|Iligan City,2,1
1999-53,1999-53_6569492,6569492,1,Municipality of Kauswagan,8.15778,124.10139,ADM3,6295630|6255147|PH|10|1707668|6569492,Earth|Asia|Philippines|Northern Mindanao|Province of Lanao del Norte|Municipality of Kauswagan,1,1
1999-53,1999-53_6569491,6569491,1,Municipality of Bacolod,8.14056,124.03944,ADM3,6295630|6255147|PH|10|1707668|6569491,Earth|Asia|Philippines|Northern Mindanao|Province of Lanao del Norte|Municipality of Bacolod,1,1
2000-788,2000-788_1699597,1699597,1,Mindanao,8,125,ISL,6295630|6255147|PH|00,Earth|Asia|Philippines|Mindanao,4,1
2000-788,2000-788_1694008,1694008,6,Philippines,13,122,PCLI,6295630|6255147|PH,Earth|Asia|Philippines,1,1
2000-783,2000-783_1679432,1679432,1,Zamboanga City,6.91028,122.07389,PPLA2,6295630|6255147|PH|09|1679432,Earth|Asia|Philippines|Zamboanga Peninsula|Zamboanga City,2,1
2000-763,2000-763_1721424,1721424,1,Cabugao,17.468,121.2278,PPL,6295630|6255147|PH|15|7115730|1721424,Earth|Asia|Philippines|Cordillera|Kalinga|Cabugao,2,1
2000-763,2000-763_7115731,7115731,3,Apayao,18.03359,121.1792,ADM2,6295630|6255147|PH|15|7115731,Earth|Asia|Philippines|Cordillera|Apayao,1,1
2000-763,2000-763_7115730,7115730,3,Kalinga,17.42599,121.41609,ADM2,6295630|6255147|PH|15|7115730,Earth|Asia|Philippines|Cordillera|Kalinga,1,1
2000-715,2000-715_1721086,1721086,3,Province of Cagayan,18,121.83333,ADM2,6295630|6255147|PH|02|1721086,Earth|Asia|Philippines|Cagayan Valley|Province of Cagayan,1,1
2000-715,2000-715_1708026,1708026,3,Province of Laguna,14.16667,121.33333,ADM2,6295630|6255147|PH|40|1708026,Earth|Asia|Philippines|Calabarzon|Province of Laguna,1,1
2000-715,2000-715_1697456,1697456,3,Province of Nueva Vizcaya,16.33333,121.33333,ADM2,6295630|6255147|PH|02|1697456,Earth|Asia|Philippines|Cagayan Valley|Province of Nueva Vizcaya,1,1
2000-715,2000-715_1701667,1701667,3,City of Manila,14.58333,121,ADM2,6295630|6255147|PH|NCR|1701667,Earth|Asia|Philippines|National Capital Region|City of Manila,1,1
2000-715,2000-715_1691591,1691591,3,Province of Rizal,14.58333,121.16667,ADM2,6295630|6255147|PH|40|1691591,Earth|Asia|Philippines|Calabarzon|Province of Rizal,1,1
2000-706,2000-706_1731616,1731616,3,Province of Albay,13.21667,123.55,ADM2,6295630|6255147|PH|05|1731616,Earth|Asia|Philippines|Bicol|Province of Albay,1,1
2000-706,2000-706_1690649,1690649,3,Province of Samar,11.83333,125,ADM2,6295630|6255147|PH|08|1690649,Earth|Asia|Philippines|Eastern Visayas|Province of Samar,1,1
2000-706,2000-706_1717639,1717639,3,Province of Cavite,14.25,120.83333,ADM2,6295630|6255147|PH|40|1717639,Earth|Asia|Philippines|Calabarzon|Province of Cavite,1,1
2000-706,2000-706_1701667,1701667,3,City of Manila,14.58333,121,ADM2,6295630|6255147|PH|NCR|1701667,Earth|Asia|Philippines|National Capital Region|City of Manila,1,1
2000-706,2000-706_1685754,1685754,3,Province of Sorsogon,12.83333,123.91667,ADM2,6295630|6255147|PH|05|1685754,Earth|Asia|Philippines|Bicol|Province of Sorsogon,1,1
2000-706,2000-706_1717952,1717952,3,Province of Catanduanes,13.83333,124.25,ADM2,6295630|6255147|PH|05|1717952,Earth|Asia|Philippines|Bicol|Province of Catanduanes,1,1
2000-597,2000-597_1703321,1703321,1,Malabon,14.65,120.95,ADM3,6295630|6255147|PH|NCR|1703321,Earth|Asia|Philippines|National Capital Region|Malabon,1,1
2000-597,2000-597_1692193,1692193,3,Quezon City,14.63333,121.03333,ADM2,6295630|6255147|PH|NCR|1692193,Earth|Asia|Philippines|National Capital Region|Quezon City,1,1
2000-597,2000-597_1720148,1720148,3,Caloocan City,14.65,120.96667,ADM2,6295630|6255147|PH|NCR|1720148,Earth|Asia|Philippines|National Capital Region|Caloocan City,1,1
2000-414,2000-414_1701668,1701668,1,Manila,14.6042,120.9822,PPLC,6295630|6255147|PH|NCR|1701667|1701668,Earth|Asia|Philippines|National Capital Region|City of Manila|Manila,2,1
2000-397,2000-397_1728929,1728929,3,Baguio City,16.41667,120.6,ADM2,6295630|6255147|PH|15|1728929,Earth|Asia|Philippines|Cordillera|Baguio City,1,1
2000-397,2000-397_1697172,1697172,3,Olongapo City,14.83333,120.26667,ADM2,6295630|6255147|PH|03|1697172,Earth|Asia|Philippines|Central Luzon|Olongapo City,1,1
2000-397,2000-397_1711004,1711004,3,Province of Iloilo,11,122.66667,ADM2,6295630|6255147|PH|06|1711004,Earth|Asia|Philippines|Western Visayas|Province of Iloilo,1,1
2000-397,2000-397_1723064,1723064,3,Province of Bulacan,15,121.08333,ADM2,6295630|6255147|PH|03|1723064,Earth|Asia|Philippines|Central Luzon|Province of Bulacan,1,1
2000-397,2000-397_1726347,1726347,3,Province of Bataan,14.66667,120.41667,ADM2,6295630|6255147|PH|03|1726347,Earth|Asia|Philippines|Central Luzon|Province of Bataan,1,1
2000-397,2000-397_1697808,1697808,3,Province of Negros Occidental,10.41667,123,ADM2,6295630|6255147|PH|06|1697808,Earth|Asia|Philippines|Western Visayas|Province of Negros Occidental,1,1
2000-397,2000-397_1694608,1694608,3,Pasay City,14.55,121,ADM2,6295630|6255147|PH|NCR|1694608,Earth|Asia|Philippines|National Capital Region|Pasay City,1,1
2000-397,2000-397_1695848,1695848,3,Province of Pampanga,15.06667,120.66667,ADM2,6295630|6255147|PH|03|1695848,Earth|Asia|Philippines|Central Luzon|Province of Pampanga,1,1
2000-397,2000-397_1711032,1711032,3,Province of Ilocos Sur,17.33333,120.58333,ADM2,6295630|6255147|PH|01|1711032,Earth|Asia|Philippines|Ilocos|Province of Ilocos Sur,1,1
2000-397,2000-397_1707052,1707052,3,Province of La Union,16.5,120.41667,ADM2,6295630|6255147|PH|01|1707052,Earth|Asia|Philippines|Ilocos|Province of La Union,1,1
